uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PI,OUTRAS,DOMICILIO,"60 - 69",F,67
PI,OUTRAS,DOMICILIO,"60 - 69",M,127
PI,OUTRAS,HOSPITAL,"60 - 69",F,101
PI,OUTRAS,HOSPITAL,"60 - 69",M,133
PI,OUTRAS,IGNORADO,"60 - 69",M,1
PI,OUTRAS,OUTRO,"60 - 69",F,2
PI,OUTRAS,OUTRO,"60 - 69",M,18
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
PI,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
PI,OUTRAS,VIA_PUBLICA,"60 - 69",M,8
PI,COVID,HOSPITAL,"60 - 69",F,1
PI,COVID,HOSPITAL,"60 - 69",M,4
PI,INDETERMINADA,DOMICILIO,"60 - 69",M,2
PI,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,18
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,22
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,36
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,41
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,3
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
PI,PNEUMONIA,AMBULANCIA,"60 - 69",F,2
PI,PNEUMONIA,DOMICILIO,"60 - 69",F,6
PI,PNEUMONIA,DOMICILIO,"60 - 69",M,4
PI,PNEUMONIA,HOSPITAL,"60 - 69",F,57
PI,PNEUMONIA,HOSPITAL,"60 - 69",M,53
PI,PNEUMONIA,OUTRO,"60 - 69",M,2
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PI,SEPTICEMIA,AMBULANCIA,"60 - 69",F,1
PI,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
PI,SEPTICEMIA,DOMICILIO,"60 - 69",M,5
PI,SEPTICEMIA,HOSPITAL,"60 - 69",F,60
PI,SEPTICEMIA,HOSPITAL,"60 - 69",M,73
PI,SEPTICEMIA,OUTRO,"60 - 69",F,1
PI,SEPTICEMIA,OUTRO,"60 - 69",M,2
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PI,SRAG,HOSPITAL,"60 - 69",F,1
PI,SRAG,HOSPITAL,"60 - 69",M,2
PR,OUTRAS,AMBULANCIA,"60 - 69",M,1
PR,OUTRAS,DOMICILIO,"60 - 69",F,340
PR,OUTRAS,DOMICILIO,"60 - 69",M,742
PR,OUTRAS,HOSPITAL,"60 - 69",F,906
PR,OUTRAS,HOSPITAL,"60 - 69",I,1
PR,OUTRAS,HOSPITAL,"60 - 69",M,1282
PR,OUTRAS,IGNORADO,"60 - 69",F,4
PR,OUTRAS,IGNORADO,"60 - 69",M,2
PR,OUTRAS,OUTRO,"60 - 69",F,34
PR,OUTRAS,OUTRO,"60 - 69",M,102
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,56
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,87
PR,OUTRAS,VIA_PUBLICA,"60 - 69",F,10
PR,OUTRAS,VIA_PUBLICA,"60 - 69",M,50
PR,COVID,DOMICILIO,"60 - 69",F,1
PR,COVID,DOMICILIO,"60 - 69",M,1
PR,COVID,HOSPITAL,"60 - 69",F,12
PR,COVID,HOSPITAL,"60 - 69",M,29
PR,COVID,OUTRO,"60 - 69",F,1
PR,COVID,OUTRO,"60 - 69",M,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PR,INDETERMINADA,DOMICILIO,"60 - 69",F,16
PR,INDETERMINADA,DOMICILIO,"60 - 69",M,24
PR,INDETERMINADA,HOSPITAL,"60 - 69",F,1
PR,INDETERMINADA,HOSPITAL,"60 - 69",M,3
PR,INDETERMINADA,OUTRO,"60 - 69",M,2
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,16
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,31
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,160
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,197
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,5
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,6
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,13
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,22
PR,PNEUMONIA,DOMICILIO,"60 - 69",F,7
PR,PNEUMONIA,DOMICILIO,"60 - 69",M,26
PR,PNEUMONIA,HOSPITAL,"60 - 69",F,433
PR,PNEUMONIA,HOSPITAL,"60 - 69",M,645
PR,PNEUMONIA,OUTRO,"60 - 69",F,4
PR,PNEUMONIA,OUTRO,"60 - 69",M,6
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,14
PR,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
PR,SEPTICEMIA,DOMICILIO,"60 - 69",F,3
PR,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
PR,SEPTICEMIA,HOSPITAL,"60 - 69",F,454
PR,SEPTICEMIA,HOSPITAL,"60 - 69",M,578
PR,SEPTICEMIA,IGNORADO,"60 - 69",M,1
PR,SEPTICEMIA,OUTRO,"60 - 69",F,5
PR,SEPTICEMIA,OUTRO,"60 - 69",M,4
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,13
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
PR,SRAG,DOMICILIO,"60 - 69",M,1
PR,SRAG,HOSPITAL,"60 - 69",F,9
PR,SRAG,HOSPITAL,"60 - 69",M,10
RJ,OUTRAS,DOMICILIO,"60 - 69",F,576
RJ,OUTRAS,DOMICILIO,"60 - 69",M,1084
RJ,OUTRAS,HOSPITAL,"60 - 69",F,1827
RJ,OUTRAS,HOSPITAL,"60 - 69",M,2126
RJ,OUTRAS,IGNORADO,"60 - 69",F,11
RJ,OUTRAS,IGNORADO,"60 - 69",M,8
RJ,OUTRAS,OUTRO,"60 - 69",F,39
RJ,OUTRAS,OUTRO,"60 - 69",M,112
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,500
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,660
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",F,12
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",M,69
RJ,COVID,DOMICILIO,"60 - 69",M,1
RJ,COVID,HOSPITAL,"60 - 69",F,19
RJ,COVID,HOSPITAL,"60 - 69",M,12
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RJ,INDETERMINADA,DOMICILIO,"60 - 69",F,15
RJ,INDETERMINADA,DOMICILIO,"60 - 69",M,36
RJ,INDETERMINADA,HOSPITAL,"60 - 69",F,12
RJ,INDETERMINADA,HOSPITAL,"60 - 69",M,18
RJ,INDETERMINADA,OUTRO,"60 - 69",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,30
RJ,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,54
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,66
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,299
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,318
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,74
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,79
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RJ,PNEUMONIA,DOMICILIO,"60 - 69",F,7
RJ,PNEUMONIA,DOMICILIO,"60 - 69",M,18
RJ,PNEUMONIA,HOSPITAL,"60 - 69",F,747
RJ,PNEUMONIA,HOSPITAL,"60 - 69",M,974
RJ,PNEUMONIA,IGNORADO,"60 - 69",F,1
RJ,PNEUMONIA,IGNORADO,"60 - 69",M,1
RJ,PNEUMONIA,OUTRO,"60 - 69",M,6
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,112
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,169
RJ,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
RJ,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",F,6
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,12
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,874
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,995
RJ,SEPTICEMIA,OUTRO,"60 - 69",F,3
RJ,SEPTICEMIA,OUTRO,"60 - 69",M,3
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,128
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,136
RJ,SRAG,HOSPITAL,"60 - 69",F,10
RJ,SRAG,HOSPITAL,"60 - 69",M,7
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RN,OUTRAS,DOMICILIO,"60 - 69",F,69
RN,OUTRAS,DOMICILIO,"60 - 69",M,120
RN,OUTRAS,HOSPITAL,"60 - 69",F,189
RN,OUTRAS,HOSPITAL,"60 - 69",I,1
RN,OUTRAS,HOSPITAL,"60 - 69",M,218
RN,OUTRAS,IGNORADO,"60 - 69",F,5
RN,OUTRAS,IGNORADO,"60 - 69",M,5
RN,OUTRAS,OUTRO,"60 - 69",F,3
RN,OUTRAS,OUTRO,"60 - 69",I,1
RN,OUTRAS,OUTRO,"60 - 69",M,15
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,13
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,15
RN,OUTRAS,POSTO_SAUDE,"60 - 69",F,3
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,5
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,14
RN,COVID,HOSPITAL,"60 - 69",F,1
RN,COVID,HOSPITAL,"60 - 69",M,6
RN,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RN,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,6
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,13
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,37
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,33
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,4
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RN,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,6
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,13
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,72
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,106
RN,PNEUMONIA,IGNORADO,"60 - 69",F,3
RN,PNEUMONIA,IGNORADO,"60 - 69",M,1
RN,PNEUMONIA,OUTRO,"60 - 69",F,1
RN,PNEUMONIA,OUTRO,"60 - 69",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RN,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,2
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,7
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,9
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,78
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,98
RN,SEPTICEMIA,IGNORADO,"60 - 69",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RN,SRAG,DOMICILIO,"60 - 69",F,3
RN,SRAG,HOSPITAL,"60 - 69",F,2
RN,SRAG,HOSPITAL,"60 - 69",M,1
RO,OUTRAS,DOMICILIO,"60 - 69",F,22
RO,OUTRAS,DOMICILIO,"60 - 69",M,49
RO,OUTRAS,HOSPITAL,"60 - 69",F,89
RO,OUTRAS,HOSPITAL,"60 - 69",M,139
RO,OUTRAS,IGNORADO,"60 - 69",F,1
RO,OUTRAS,OUTRO,"60 - 69",F,2
RO,OUTRAS,OUTRO,"60 - 69",M,11
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RO,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,14
RO,COVID,HOSPITAL,"60 - 69",M,4
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RO,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RO,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,3
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,7
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,34
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,41
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,PNEUMONIA,DOMICILIO,"60 - 69",F,1
RO,PNEUMONIA,DOMICILIO,"60 - 69",M,1
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,34
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,41
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,39
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,58
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,SRAG,HOSPITAL,"60 - 69",F,1
RR,OUTRAS,DOMICILIO,"60 - 69",F,3
RR,OUTRAS,DOMICILIO,"60 - 69",M,7
RR,OUTRAS,HOSPITAL,"60 - 69",F,21
RR,OUTRAS,HOSPITAL,"60 - 69",M,33
RR,OUTRAS,OUTRO,"60 - 69",F,1
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,8
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,11
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,12
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,11
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,20
RS,OUTRAS,DOMICILIO,"60 - 69",F,360
RS,OUTRAS,DOMICILIO,"60 - 69",M,754
RS,OUTRAS,HOSPITAL,"60 - 69",F,1095
RS,OUTRAS,HOSPITAL,"60 - 69",I,2
RS,OUTRAS,HOSPITAL,"60 - 69",M,1673
RS,OUTRAS,IGNORADO,"60 - 69",F,9
RS,OUTRAS,IGNORADO,"60 - 69",M,12
RS,OUTRAS,OUTRO,"60 - 69",F,24
RS,OUTRAS,OUTRO,"60 - 69",M,81
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,78
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,151
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,10
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,34
RS,COVID,HOSPITAL,"60 - 69",F,19
RS,COVID,HOSPITAL,"60 - 69",M,20
RS,COVID,OUTRO,"60 - 69",F,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,13
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,29
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,6
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,8
RS,INDETERMINADA,OUTRO,"60 - 69",M,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RS,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,19
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,37
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,271
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,331
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,18
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,24
RS,PNEUMONIA,DOMICILIO,"60 - 69",F,9
RS,PNEUMONIA,DOMICILIO,"60 - 69",M,12
RS,PNEUMONIA,HOSPITAL,"60 - 69",F,416
RS,PNEUMONIA,HOSPITAL,"60 - 69",M,630
RS,PNEUMONIA,IGNORADO,"60 - 69",F,2
RS,PNEUMONIA,IGNORADO,"60 - 69",M,4
RS,PNEUMONIA,OUTRO,"60 - 69",F,4
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,29
RS,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
RS,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
RS,SEPTICEMIA,HOSPITAL,"60 - 69",F,492
RS,SEPTICEMIA,HOSPITAL,"60 - 69",M,648
RS,SEPTICEMIA,IGNORADO,"60 - 69",F,3
RS,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RS,SEPTICEMIA,OUTRO,"60 - 69",F,3
RS,SEPTICEMIA,OUTRO,"60 - 69",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,18
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,22
RS,SRAG,HOSPITAL,"60 - 69",F,3
RS,SRAG,HOSPITAL,"60 - 69",M,11
RS,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,OUTRAS,DOMICILIO,"60 - 69",F,207
SC,OUTRAS,DOMICILIO,"60 - 69",M,385
SC,OUTRAS,HOSPITAL,"60 - 69",F,692
SC,OUTRAS,HOSPITAL,"60 - 69",M,897
SC,OUTRAS,OUTRO,"60 - 69",F,12
SC,OUTRAS,OUTRO,"60 - 69",M,43
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,33
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,48
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,34
SC,COVID,HOSPITAL,"60 - 69",F,7
SC,COVID,HOSPITAL,"60 - 69",M,8
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,7
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,12
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,5
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,5
SC,INDETERMINADA,OUTRO,"60 - 69",F,2
SC,INDETERMINADA,OUTRO,"60 - 69",M,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,19
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,27
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,131
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,170
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,11
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,21
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,219
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,358
SC,PNEUMONIA,OUTRO,"60 - 69",F,1
SC,PNEUMONIA,OUTRO,"60 - 69",M,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,10
SC,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,4
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,256
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,302
SC,SEPTICEMIA,OUTRO,"60 - 69",M,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SC,SRAG,HOSPITAL,"60 - 69",F,2
SC,SRAG,HOSPITAL,"60 - 69",M,3
SE,OUTRAS,DOMICILIO,"60 - 69",F,37
SE,OUTRAS,DOMICILIO,"60 - 69",M,55
SE,OUTRAS,HOSPITAL,"60 - 69",F,110
SE,OUTRAS,HOSPITAL,"60 - 69",M,194
SE,OUTRAS,IGNORADO,"60 - 69",F,1
SE,OUTRAS,IGNORADO,"60 - 69",M,1
SE,OUTRAS,OUTRO,"60 - 69",F,1
SE,OUTRAS,OUTRO,"60 - 69",M,4
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,31
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,70
SE,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,10
SE,COVID,HOSPITAL,"60 - 69",F,1
SE,COVID,HOSPITAL,"60 - 69",M,2
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",F,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,6
SE,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,4
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,7
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,22
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,26
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SE,PNEUMONIA,DOMICILIO,"60 - 69",F,1
SE,PNEUMONIA,DOMICILIO,"60 - 69",M,2
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,42
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,77
SE,PNEUMONIA,IGNORADO,"60 - 69",F,1
SE,PNEUMONIA,IGNORADO,"60 - 69",M,2
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SE,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
SE,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,75
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,79
SE,SEPTICEMIA,IGNORADO,"60 - 69",F,4
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,SRAG,HOSPITAL,"60 - 69",F,2
SE,SRAG,HOSPITAL,"60 - 69",M,2
SP,OUTRAS,DOMICILIO,"60 - 69",F,1186
SP,OUTRAS,DOMICILIO,"60 - 69",M,2286
SP,OUTRAS,HOSPITAL,"60 - 69",F,4172
SP,OUTRAS,HOSPITAL,"60 - 69",M,5834
SP,OUTRAS,IGNORADO,"60 - 69",F,42
SP,OUTRAS,IGNORADO,"60 - 69",I,221
